X,Y,Z,Norm,R_Cell
15.8,-1.15,-2.45,6.13,1
17.8,-1.15,-2.45,7.973,1
19.8,-1.15,-2.45,9.878,1
0.8,0.58,-2.45,9.828,1
2.8,0.58,-2.45,7.911,1
4.8,0.58,-2.45,6.049,1
6.8,0.58,-2.45,4.311,1
8.8,0.58,-2.45,2.931,1
10.8,0.58,-2.45,2.567,1
12.8,0.58,-2.45,3.548,1
14.8,0.58,-2.45,5.156,1
16.8,0.58,-2.45,6.971,1
18.8,0.58,-2.45,8.865,1
1.8,2.31,-2.45,9.143,1
3.8,2.31,-2.45,7.32,1
5.8,2.31,-2.45,5.62,1
7.8,2.31,-2.45,4.194,1
9.8,2.31,-2.45,3.404,1
11.8,2.31,-2.45,3.686,1
13.8,2.31,-2.45,4.857,1
15.8,2.31,-2.45,6.449,1
17.8,2.31,-2.45,8.221,1
2.8,4.04,-2.45,8.864,1
4.8,4.04,-2.45,7.251,1
6.8,4.04,-2.45,5.88,1
8.8,4.04,-2.45,4.957,1
10.8,4.04,-2.45,4.751,1
12.8,4.04,-2.45,5.345,1
14.8,4.04,-2.45,6.525,1
16.8,4.04,-2.45,8.036,1
18.8,4.04,-2.45,9.725,1
3.8,5.77,-2.45,9.03,1
5.8,5.77,-2.45,7.717,1
7.8,5.77,-2.45,6.749,1
9.8,5.77,-2.45,6.289,1
11.8,5.77,-2.45,6.446,1
13.8,5.77,-2.45,7.18,1
15.8,5.77,-2.45,8.339,1
17.8,5.77,-2.45,9.775,1
4.8,7.51,-2.45,9.626,1
6.8,7.51,-2.45,8.64,1
8.8,7.51,-2.45,8.041,1
10.8,7.51,-2.45,7.915,1
12.8,7.51,-2.45,8.286,1
14.8,7.51,-2.45,9.091,1
7.8,9.24,-2.45,9.881,1
9.8,9.24,-2.45,9.572,1
11.8,9.24,-2.45,9.676,1
7.8,-9.24,-0.82,9.607,1
9.8,-9.24,-0.82,9.29,1
11.8,-9.24,-0.82,9.397,1
13.8,-9.24,-0.82,9.915,1
4.8,-7.51,-0.82,9.345,1
6.8,-7.51,-0.82,8.326,1
8.8,-7.51,-0.82,7.702,1
10.8,-7.51,-0.82,7.571,1
12.8,-7.51,-0.82,7.958,1
14.8,-7.51,-0.82,8.793,1
16.8,-7.51,-0.82,9.966,1
3.8,-5.77,-0.82,8.73,1
5.8,-5.77,-0.82,7.363,1
7.8,-5.77,-0.82,6.342,1
9.8,-5.77,-0.82,5.849,1
11.8,-5.77,-0.82,6.018,1
13.8,-5.77,-0.82,6.798,1
15.8,-5.77,-0.82,8.013,1
17.8,-5.77,-0.82,9.498,1
2.8,-4.04,-0.82,8.558,1
4.8,-4.04,-0.82,6.873,1
6.8,-4.04,-0.82,5.408,1
8.8,-4.04,-0.82,4.387,1
10.8,-4.04,-0.82,4.153,1
12.8,-4.04,-0.82,4.821,1
14.8,-4.04,-0.82,6.103,1
16.8,-4.04,-0.82,7.697,1
18.8,-4.04,-0.82,9.447,1
1.8,-2.31,-0.82,8.846,1
3.8,-2.31,-0.82,6.947,1
5.8,-2.31,-0.82,5.124,1
7.8,-2.31,-0.82,3.501,1
9.8,-2.31,-0.82,2.502,1
11.8,-2.31,-0.82,2.874,1
13.8,-2.31,-0.82,4.273,1
15.8,-2.31,-0.82,6.022,1
17.8,-2.31,-0.82,7.89,1
19.8,-2.31,-0.82,9.811,1
0.8,-0.58,-0.82,9.553,1
2.8,-0.58,-0.82,7.567,1
4.8,-0.58,-0.82,5.591,1
6.8,-0.58,-0.82,3.641,1
8.8,-0.58,-0.82,1.805,1
10.8,-0.58,-0.82,1.122,1
12.8,-0.58,-0.82,2.694,1
14.8,-0.58,-0.82,4.611,1
16.8,-0.58,-0.82,6.577,1
18.8,-0.58,-0.82,8.559,1
1.8,1.15,-0.82,8.617,1
3.8,1.15,-0.82,6.652,1
5.8,1.15,-0.82,4.716,1
7.8,1.15,-0.82,2.871,1
9.8,1.15,-0.82,1.498,1
11.8,1.15,-0.82,2.06,1
13.8,1.15,-0.82,3.774,1
15.8,1.15,-0.82,5.678,1
17.8,1.15,-0.82,7.632,1
19.8,1.15,-0.82,9.604,1
0.8,2.89,-0.82,9.964,1
2.8,2.89,-0.82,8.079,1
4.8,2.89,-0.82,6.267,1
6.8,2.89,-0.82,4.612,1
8.8,2.89,-0.82,3.358,1
10.8,2.89,-0.82,3.045,1
12.8,2.89,-0.82,3.908,1
14.8,2.89,-0.82,5.411,1
16.8,2.89,-0.82,7.161,1
18.8,2.89,-0.82,9.015,1
1.8,4.62,-0.82,9.709,1
3.8,4.62,-0.82,8.017,1
5.8,4.62,-0.82,6.501,1
7.8,4.62,-0.82,5.317,1
9.8,4.62,-0.82,4.719,1
11.8,4.62,-0.82,4.926,1
13.8,4.62,-0.82,5.854,1
15.8,4.62,-0.82,7.23,1
17.8,4.62,-0.82,8.847,1
2.8,6.35,-0.82,9.861,1
4.8,6.35,-0.82,8.441,1
6.8,6.35,-0.82,7.297,1
8.8,6.35,-0.82,6.576,1
10.8,6.35,-0.82,6.422,1
12.8,6.35,-0.82,6.873,1
14.8,6.35,-0.82,7.826,1
16.8,6.35,-0.82,9.124,1
5.8,8.08,-0.82,9.285,1
7.8,8.08,-0.82,8.498,1
9.8,8.08,-0.82,8.137,1
11.8,8.08,-0.82,8.259,1
13.8,8.08,-0.82,8.844,1
15.8,8.08,-0.82,9.809,1
8.8,9.81,-0.82,9.958,1
10.8,9.81,-0.82,9.857,1
8.8,-9.81,0.82,9.958,1
10.8,-9.81,0.82,9.857,1
5.8,-8.08,0.82,9.285,1
7.8,-8.08,0.82,8.498,1
9.8,-8.08,0.82,8.137,1
11.8,-8.08,0.82,8.259,1
13.8,-8.08,0.82,8.844,1
15.8,-8.08,0.82,9.809,1
2.8,-6.35,0.82,9.861,1
4.8,-6.35,0.82,8.441,1
6.8,-6.35,0.82,7.297,1
8.8,-6.35,0.82,6.576,1
10.8,-6.35,0.82,6.422,1
12.8,-6.35,0.82,6.873,1
14.8,-6.35,0.82,7.826,1
16.8,-6.35,0.82,9.124,1
1.8,-4.62,0.82,9.709,1
3.8,-4.62,0.82,8.017,1
5.8,-4.62,0.82,6.501,1
7.8,-4.62,0.82,5.317,1
9.8,-4.62,0.82,4.719,1
11.8,-4.62,0.82,4.926,1
13.8,-4.62,0.82,5.854,1
15.8,-4.62,0.82,7.23,1
17.8,-4.62,0.82,8.847,1
0.8,-2.89,0.82,9.964,1
2.8,-2.89,0.82,8.079,1
4.8,-2.89,0.82,6.267,1
6.8,-2.89,0.82,4.612,1
8.8,-2.89,0.82,3.358,1
10.8,-2.89,0.82,3.045,1
12.8,-2.89,0.82,3.908,1
14.8,-2.89,0.82,5.411,1
16.8,-2.89,0.82,7.161,1
18.8,-2.89,0.82,9.015,1
1.8,-1.15,0.82,8.617,1
3.8,-1.15,0.82,6.652,1
5.8,-1.15,0.82,4.716,1
7.8,-1.15,0.82,2.871,1
9.8,-1.15,0.82,1.498,1
11.8,-1.15,0.82,2.06,1
13.8,-1.15,0.82,3.774,1
15.8,-1.15,0.82,5.678,1
17.8,-1.15,0.82,7.632,1
19.8,-1.15,0.82,9.604,1
0.8,0.58,0.82,9.553,1
2.8,0.58,0.82,7.567,1
4.8,0.58,0.82,5.591,1
6.8,0.58,0.82,3.641,1
8.8,0.58,0.82,1.805,1
10.8,0.58,0.82,1.122,1
12.8,0.58,0.82,2.694,1
14.8,0.58,0.82,4.611,1
16.8,0.58,0.82,6.577,1
18.8,0.58,0.82,8.559,1
1.8,2.31,0.82,8.846,1
3.8,2.31,0.82,6.947,1
5.8,2.31,0.82,5.124,1
7.8,2.31,0.82,3.501,1
9.8,2.31,0.82,2.502,1
11.8,2.31,0.82,2.874,1
13.8,2.31,0.82,4.273,1
15.8,2.31,0.82,6.022,1
17.8,2.31,0.82,7.89,1
19.8,2.31,0.82,9.811,1
2.8,4.04,0.82,8.558,1
4.8,4.04,0.82,6.873,1
6.8,4.04,0.82,5.408,1
8.8,4.04,0.82,4.387,1
10.8,4.04,0.82,4.153,1
12.8,4.04,0.82,4.821,1
14.8,4.04,0.82,6.103,1
16.8,4.04,0.82,7.697,1
18.8,4.04,0.82,9.447,1
3.8,5.77,0.82,8.73,1
5.8,5.77,0.82,7.363,1
7.8,5.77,0.82,6.342,1
9.8,5.77,0.82,5.849,1
11.8,5.77,0.82,6.018,1
13.8,5.77,0.82,6.798,1
15.8,5.77,0.82,8.013,1
17.8,5.77,0.82,9.498,1
4.8,7.51,0.82,9.345,1
6.8,7.51,0.82,8.326,1
8.8,7.51,0.82,7.702,1
10.8,7.51,0.82,7.571,1
12.8,7.51,0.82,7.958,1
14.8,7.51,0.82,8.793,1
16.8,7.51,0.82,9.966,1
7.8,9.24,0.82,9.607,1
9.8,9.24,0.82,9.29,1
11.8,9.24,0.82,9.397,1
13.8,9.24,0.82,9.915,1
7.8,-9.24,2.45,9.881,1
9.8,-9.24,2.45,9.572,1
11.8,-9.24,2.45,9.676,1
4.8,-7.51,2.45,9.626,1
6.8,-7.51,2.45,8.64,1
8.8,-7.51,2.45,8.041,1
10.8,-7.51,2.45,7.915,1
12.8,-7.51,2.45,8.286,1
14.8,-7.51,2.45,9.091,1
3.8,-5.77,2.45,9.03,1
5.8,-5.77,2.45,7.717,1
7.8,-5.77,2.45,6.749,1
9.8,-5.77,2.45,6.289,1
11.8,-5.77,2.45,6.446,1
13.8,-5.77,2.45,7.18,1
15.8,-5.77,2.45,8.339,1
17.8,-5.77,2.45,9.775,1
2.8,-4.04,2.45,8.864,1
4.8,-4.04,2.45,7.251,1
6.8,-4.04,2.45,5.88,1
8.8,-4.04,2.45,4.957,1
10.8,-4.04,2.45,4.751,1
12.8,-4.04,2.45,5.345,1
14.8,-4.04,2.45,6.525,1
16.8,-4.04,2.45,8.036,1
18.8,-4.04,2.45,9.725,1
1.8,-2.31,2.45,9.143,1
3.8,-2.31,2.45,7.32,1
5.8,-2.31,2.45,5.62,1
7.8,-2.31,2.45,4.194,1
9.8,-2.31,2.45,3.404,1
11.8,-2.31,2.45,3.686,1
13.8,-2.31,2.45,4.857,1
15.8,-2.31,2.45,6.449,1
17.8,-2.31,2.45,8.221,1
0.8,-0.58,2.45,9.828,1
2.8,-0.58,2.45,7.911,1
4.8,-0.58,2.45,6.049,1
6.8,-0.58,2.45,4.311,1
8.8,-0.58,2.45,2.931,1
10.8,-0.58,2.45,2.567,1
12.8,-0.58,2.45,3.548,1
14.8,-0.58,2.45,5.156,1
16.8,-0.58,2.45,6.971,1
18.8,-0.58,2.45,8.865,1
1.8,1.15,2.45,8.92,1
3.8,1.15,2.45,7.041,1
5.8,1.15,2.45,5.251,1
7.8,1.15,2.45,3.684,1
9.8,1.15,2.45,2.752,1
11.8,1.15,2.45,3.094,1
13.8,1.15,2.45,4.424,1
15.8,1.15,2.45,6.13,1
17.8,1.15,2.45,7.973,1
19.8,1.15,2.45,9.878,1
2.8,2.89,2.45,8.403,1
4.8,2.89,2.45,6.679,1
6.8,2.89,2.45,5.158,1
8.8,2.89,2.45,4.075,1
10.8,2.89,2.45,3.822,1
12.8,2.89,2.45,4.539,1
14.8,2.89,2.45,5.883,1
16.8,2.89,2.45,7.524,1
18.8,2.89,2.45,9.306,1
1.8,4.62,2.45,9.98,1
3.8,4.62,2.45,8.342,1
5.8,4.62,2.45,6.899,1
7.8,4.62,2.45,5.796,1
9.8,4.62,2.45,5.253,1
11.8,4.62,2.45,5.44,1
13.8,4.62,2.45,6.293,1
15.8,4.62,2.45,7.589,1
17.8,4.62,2.45,9.143,1
4.8,6.35,2.45,8.751,1
6.8,6.35,2.45,7.653,1
8.8,6.35,2.45,6.97,1
10.8,6.35,2.45,6.825,1
12.8,6.35,2.45,7.251,1
14.8,6.35,2.45,8.159,1
16.8,6.35,2.45,9.411,1
5.8,8.08,2.45,9.568,1
7.8,8.08,2.45,8.806,1
9.8,8.08,2.45,8.458,1
11.8,8.08,2.45,8.575,1
13.8,8.08,2.45,9.14,1
7.8,-8.08,4.08,9.391,1
9.8,-8.08,4.08,9.065,1
11.8,-8.08,4.08,9.175,1
13.8,-8.08,4.08,9.705,1
4.8,-6.35,4.08,9.339,1
6.8,-6.35,4.08,8.32,1
8.8,-6.35,4.08,7.695,1
10.8,-6.35,4.08,7.564,1
12.8,-6.35,4.08,7.951,1
14.8,-6.35,4.08,8.787,1
16.8,-6.35,4.08,9.961,1
3.8,-4.62,4.08,8.958,1
5.8,-4.62,4.08,7.632,1
7.8,-4.62,4.08,6.651,1
9.8,-4.62,4.08,6.184,1
11.8,-4.62,4.08,6.344,1
13.8,-4.62,4.08,7.088,1
15.8,-4.62,4.08,8.261,1
17.8,-4.62,4.08,9.708,1
2.8,-2.89,4.08,9.014,1
4.8,-2.89,4.08,7.433,1
6.8,-2.89,4.08,6.103,1
8.8,-2.89,4.08,5.22,1
10.8,-2.89,4.08,5.025,1
12.8,-2.89,4.08,5.59,1
14.8,-2.89,4.08,6.727,1
16.8,-2.89,4.08,8.201,1
18.8,-2.89,4.08,9.861,1
1.8,-1.15,4.08,9.498,1
3.8,-1.15,4.08,7.76,1
5.8,-1.15,4.08,6.182,1
7.8,-1.15,4.08,4.921,1
9.8,-1.15,4.08,4.268,1
11.8,-1.15,4.08,4.497,1
13.8,-1.15,4.08,5.497,1
15.8,-1.15,4.08,6.944,1
17.8,-1.15,4.08,8.615,1
2.8,0.58,4.08,8.558,1
4.8,0.58,4.08,6.873,1
6.8,0.58,4.08,5.407,1
8.8,0.58,4.08,4.386,1
10.8,0.58,4.08,4.151,1
12.8,0.58,4.08,4.82,1
14.8,0.58,4.08,6.102,1
16.8,0.58,4.08,7.696,1
18.8,0.58,4.08,9.446,1
1.8,2.31,4.08,9.707,1
3.8,2.31,4.08,8.015,1
5.8,2.31,4.08,6.499,1
7.8,2.31,4.08,5.313,1
9.8,2.31,4.08,4.715,1
11.8,2.31,4.08,4.923,1
13.8,2.31,4.08,5.851,1
15.8,2.31,4.08,7.227,1
17.8,2.31,4.08,8.845,1
2.8,4.04,4.08,9.446,1
4.8,4.04,4.08,7.951,1
6.8,4.04,4.08,6.724,1
8.8,4.04,4.08,5.934,1
10.8,4.04,4.08,5.764,1
12.8,4.04,4.08,6.262,1
14.8,4.04,4.08,7.295,1
16.8,4.04,4.08,8.673,1
3.8,5.77,4.08,9.602,1
5.8,5.77,4.08,8.378,1
7.8,5.77,4.08,7.496,1
9.8,5.77,4.08,7.084,1
11.8,5.77,4.08,7.224,1
13.8,5.77,4.08,7.886,1
15.8,5.77,4.08,8.955,1
6.8,7.51,4.08,9.236,1
8.8,7.51,4.08,8.677,1
10.8,7.51,4.08,8.561,1
12.8,7.51,4.08,8.905,1
14.8,7.51,4.08,9.659,1
8.8,-7.51,5.72,9.559,1
10.8,-7.51,5.72,9.453,1
12.8,-7.51,5.72,9.766,1
5.8,-5.77,5.72,9.288,1
7.8,-5.77,5.72,8.501,1
9.8,-5.77,5.72,8.14,1
11.8,-5.77,5.72,8.262,1
13.8,-5.77,5.72,8.847,1
15.8,-5.77,5.72,9.811,1
4.8,-4.04,5.72,8.904,1
6.8,-4.04,5.72,7.829,1
8.8,-4.04,5.72,7.162,1
10.8,-4.04,5.72,7.021,1
12.8,-4.04,5.72,7.436,1
14.8,-4.04,5.72,8.324,1
16.8,-4.04,5.72,9.555,1
3.8,-2.31,5.72,8.961,1
5.8,-2.31,5.72,7.636,1
7.8,-2.31,5.72,6.656,1
9.8,-2.31,5.72,6.189,1
11.8,-2.31,5.72,6.349,1
13.8,-2.31,5.72,7.093,1
15.8,-2.31,5.72,8.265,1
17.8,-2.31,5.72,9.711,1
2.8,-0.58,5.72,9.45,1
4.8,-0.58,5.72,7.956,1
6.8,-0.58,5.72,6.731,1
8.8,-0.58,5.72,5.942,1
10.8,-0.58,5.72,5.771,1
12.8,-0.58,5.72,6.269,1
14.8,-0.58,5.72,7.301,1
16.8,-0.58,5.72,8.678,1
3.8,1.15,5.72,8.734,1
5.8,1.15,5.72,7.368,1
7.8,1.15,5.72,6.348,1
9.8,1.15,5.72,5.856,1
11.8,1.15,5.72,6.024,1
13.8,1.15,5.72,6.804,1
15.8,1.15,5.72,8.018,1
17.8,1.15,5.72,9.502,1
2.8,2.89,5.72,9.865,1
4.8,2.89,5.72,8.445,1
6.8,2.89,5.72,7.302,1
8.8,2.89,5.72,6.582,1
10.8,2.89,5.72,6.428,1
12.8,2.89,5.72,6.879,1
14.8,2.89,5.72,7.831,1
16.8,2.89,5.72,9.128,1
3.8,4.62,5.72,9.814,1
5.8,4.62,5.72,8.62,1
7.8,4.62,5.72,7.766,1
9.8,4.62,5.72,7.37,1
11.8,4.62,5.72,7.504,1
13.8,4.62,5.72,8.143,1
15.8,4.62,5.72,9.182,1
6.8,6.35,5.72,9.235,1
8.8,6.35,5.72,8.677,1
10.8,6.35,5.72,8.561,1
12.8,6.35,5.72,8.905,1
14.8,6.35,5.72,9.659,1
9.8,8.08,5.72,9.912,1
8.8,-6.35,7.35,9.828,1
10.8,-6.35,7.35,9.726,1
5.8,-4.62,7.35,9.778,1
7.8,-4.62,7.35,9.034,1
9.8,-4.62,7.35,8.696,1
11.8,-4.62,7.35,8.81,1
13.8,-4.62,7.35,9.36,1
4.8,-2.89,7.35,9.624,1
6.8,-2.89,7.35,8.639,1
8.8,-2.89,7.35,8.039,1
10.8,-2.89,7.35,7.914,1
12.8,-2.89,7.35,8.284,1
14.8,-2.89,7.35,9.09,1
3.8,-1.15,7.35,9.879,1
5.8,-1.15,7.35,8.695,1
7.8,-1.15,7.35,7.848,1
9.8,-1.15,7.35,7.456,1
11.8,-1.15,7.35,7.589,1
13.8,-1.15,7.35,8.222,1
15.8,-1.15,7.35,9.252,1
4.8,0.58,7.35,9.198,1
6.8,0.58,7.35,8.161,1
8.8,0.58,7.35,7.524,1
10.8,0.58,7.35,7.39,1
12.8,0.58,7.35,7.785,1
14.8,0.58,7.35,8.638,1
16.8,0.58,7.35,9.829,1
5.8,2.31,7.35,8.922,1
7.8,2.31,7.35,8.1,1
9.8,2.31,7.35,7.721,1
11.8,2.31,7.35,7.849,1
13.8,2.31,7.35,8.462,1
15.8,2.31,7.35,9.466,1
6.8,4.04,7.35,9.088,1
8.8,4.04,7.35,8.52,1
10.8,4.04,7.35,8.402,1
12.8,4.04,7.35,8.752,1
14.8,4.04,7.35,9.518,1
7.8,5.77,7.35,9.673,1
9.8,5.77,7.35,9.358,1
11.8,5.77,7.35,9.464,1
13.8,5.77,7.35,9.978,1
8.8,-4.04,8.98,9.961,1
10.8,-4.04,8.98,9.86,1
7.8,-2.31,8.98,9.603,1
9.8,-2.31,8.98,9.286,1
11.8,-2.31,8.98,9.393,1
13.8,-2.31,8.98,9.911,1
6.8,-0.58,8.98,9.655,1
8.8,-0.58,8.98,9.123,1
10.8,-0.58,8.98,9.013,1
12.8,-0.58,8.98,9.34,1
7.8,1.15,8.98,9.392,1
9.8,1.15,8.98,9.067,1
11.8,1.15,8.98,9.177,1
13.8,1.15,8.98,9.706,1
8.8,2.89,8.98,9.552,1
10.8,2.89,8.98,9.447,1
12.8,2.89,8.98,9.759,1
